FECHA_INGRESO,edo,RESULTADO
2020-08-08,NUEVO LEÓN,62
2020-08-08,OAXACA,21
2020-08-08,PUEBLA,6
2020-08-08,QUERÉTARO,13
2020-08-08,QUINTANA ROO,10
2020-08-08,SINALOA,3
2020-08-08,TABASCO,59
2020-08-08,TAMAULIPAS,4
2020-08-08,VERACRUZ DE IGNACIO DE LA LLAVE,5
2020-08-08,YUCATÁN,46
2020-08-08,ZACATECAS,62
2020-08-09,BAJA CALIFORNIA SUR,1
2020-08-09,CIUDAD DE MÉXICO,5
2020-08-09,COAHUILA DE ZARAGOZA,6
2020-08-09,JALISCO,2
2020-08-09,MÉXICO,1
2020-08-09,NUEVO LEÓN,42
2020-08-09,QUERÉTARO,3
2020-08-09,SINALOA,3
2020-08-09,VERACRUZ DE IGNACIO DE LA LLAVE,1
2020-08-09,YUCATÁN,7
2020-08-09,ZACATECAS,5
2020-08-10,CIUDAD DE MÉXICO,1
2020-08-10,JALISCO,1
2020-08-10,MICHOACÁN DE OCAMPO,1
2020-08-10,NUEVO LEÓN,1
2020-08-10,TAMAULIPAS,1
